"prefectures","value","year","sex"
"徳島県","92",1984,"ratio"
"徳島県","400",1985,"male"
"徳島県","435",1985,"female"
"徳島県","91.8",1985,"ratio"
"徳島県","399",1986,"male"
"徳島県","436",1986,"female"
"徳島県","91.6",1986,"ratio"
"徳島県","399",1987,"male"
"徳島県","436",1987,"female"
"徳島県","91.5",1987,"ratio"
"徳島県","398",1988,"male"
"徳島県","436",1988,"female"
"徳島県","91.3",1988,"ratio"
"徳島県","397",1989,"male"
"徳島県","436",1989,"female"
"徳島県","91.1",1989,"ratio"
"徳島県","396",1990,"male"
"徳島県","436",1990,"female"
"徳島県","90.9",1990,"ratio"
"徳島県","395",1991,"male"
"徳島県","436",1991,"female"
"徳島県","90.7",1991,"ratio"
"徳島県","395",1992,"male"
"徳島県","436",1992,"female"
"徳島県","90.6",1992,"ratio"
"徳島県","395",1993,"male"
"徳島県","436",1993,"female"
"徳島県","90.6",1993,"ratio"
"徳島県","395",1994,"male"
"徳島県","436",1994,"female"
"徳島県","90.6",1994,"ratio"
"徳島県","396",1995,"male"
"徳島県","437",1995,"female"
"徳島県","90.6",1995,"ratio"
"徳島県","395",1996,"male"
"徳島県","436",1996,"female"
"徳島県","90.6",1996,"ratio"
"徳島県","394",1997,"male"
"徳島県","436",1997,"female"
"徳島県","90.6",1997,"ratio"
"徳島県","394",1998,"male"
"徳島県","435",1998,"female"
"徳島県","90.5",1998,"ratio"
"徳島県","393",1999,"male"
"徳島県","434",1999,"female"
"徳島県","90.5",1999,"ratio"
"徳島県","392",2000,"male"
"徳島県","432",2000,"female"
"徳島県","90.6",2000,"ratio"
"香川県","336",1920,"male"
"香川県","342",1920,"female"
"香川県","98.4",1920,"ratio"
"香川県","337.7",1921,"male"
"香川県","339.5",1921,"female"
"香川県","99.5",1921,"ratio"
"香川県","340.7",1922,"male"
"香川県","340.7",1922,"female"
"香川県","100",1922,"ratio"
"香川県","347.5",1923,"male"
"香川県","346.2",1923,"female"
"香川県","100.4",1923,"ratio"
"香川県","349.2",1924,"male"
"香川県","347.1",1924,"female"
"香川県","100.6",1924,"ratio"
"香川県","352",1925,"male"
"香川県","348",1925,"female"
"香川県","101",1925,"ratio"
"香川県","356.7",1926,"male"
"香川県","352.8",1926,"female"
"香川県","101.1",1926,"ratio"
"香川県","359.4",1927,"male"
"香川県","356.2",1927,"female"
"香川県","100.9",1927,"ratio"
"香川県","362.9",1928,"male"
"香川県","358.9",1928,"female"
"香川県","101.1",1928,"ratio"
"香川県","365.3",1929,"male"
"香川県","361.2",1929,"female"
"香川県","101.1",1929,"ratio"
"香川県","368",1930,"male"
"香川県","364",1930,"female"
"香川県","101.1",1930,"ratio"
"香川県","375.8",1931,"male"
"香川県","370.7",1931,"female"
"香川県","101.4",1931,"ratio"
"香川県","381.6",1932,"male"
"香川県","376.9",1932,"female"
"香川県","101.2",1932,"ratio"
"香川県","382",1933,"male"
"香川県","378.7",1933,"female"
"香川県","100.9",1933,"ratio"
"香川県","376",1934,"male"
"香川県","375.3",1934,"female"
"香川県","100.2",1934,"ratio"
"香川県","374",1935,"male"
"香川県","375",1935,"female"
"香川県","99.6",1935,"ratio"
"香川県","361.5",1936,"male"
"香川県","374.2",1936,"female"
"香川県","96.6",1936,"ratio"
"香川県","359.2",1937,"male"
"香川県","373.4",1937,"female"
"香川県","96.2",1937,"ratio"
"香川県","359.2",1938,"male"
"香川県","372.5",1938,"female"
"香川県","96.4",1938,"ratio"
"香川県","354",1939,"male"
"香川県","371.9",1939,"female"
"香川県","95.2",1939,"ratio"
"香川県","345",1940,"male"
"香川県","371",1940,"female"
"香川県","92.9",1940,"ratio"
"香川県","332.8",1941,"male"
"香川県","375.9",1941,"female"
"香川県","88.5",1941,"ratio"
"香川県","328.9",1942,"male"
"香川県","381.1",1942,"female"
"香川県","86.3",1942,"ratio"
"香川県","324.2",1943,"male"
"香川県","386.9",1943,"female"
"香川県","83.8",1943,"ratio"
"香川県","322",1944,"male"
"香川県","391",1944,"female"
"香川県","82.2",1944,"ratio"
"香川県","396",1945,"male"
"香川県","467",1945,"female"
"香川県","84.8",1945,"ratio"
"香川県","408",1946,"male"
"香川県","464",1946,"female"
"香川県","88",1946,"ratio"
"香川県","440",1947,"male"
"香川県","478",1947,"female"
"香川県","92.1",1947,"ratio"
"香川県","448",1948,"male"
"香川県","483.3",1948,"female"
"香川県","92.7",1948,"ratio"
"香川県","454",1949,"male"
"香川県","486.2",1949,"female"
"香川県","93.4",1949,"ratio"
"香川県","458",1950,"male"
"香川県","488",1950,"female"
"香川県","93.8",1950,"ratio"
"香川県","458",1951,"male"
"香川県","487",1951,"female"
"香川県","94.1",1951,"ratio"
"香川県","455",1952,"male"
"香川県","485",1952,"female"
"香川県","94",1952,"ratio"
"香川県","454",1953,"male"
"香川県","484",1953,"female"
"香川県","93.7",1953,"ratio"
"香川県","454",1954,"male"
"香川県","485",1954,"female"
"香川県","93.7",1954,"ratio"
"香川県","457",1955,"male"
"香川県","487",1955,"female"
"香川県","93.8",1955,"ratio"
"香川県","456",1956,"male"
"香川県","488",1956,"female"
"香川県","93.4",1956,"ratio"
"香川県","452",1957,"male"
"香川県","484",1957,"female"
"香川県","93.3",1957,"ratio"
"香川県","447",1958,"male"
"香川県","483",1958,"female"
"香川県","92.6",1958,"ratio"
"香川県","446",1959,"male"
"香川県","482",1959,"female"
"香川県","92.5",1959,"ratio"
"香川県","439",1960,"male"
"香川県","480",1960,"female"
"香川県","91.5",1960,"ratio"
"香川県","433",1961,"male"
"香川県","478",1961,"female"
"香川県","90.6",1961,"ratio"
"香川県","429",1962,"male"
"香川県","475",1962,"female"
"香川県","90.2",1962,"ratio"
"香川県","429",1963,"male"
"香川県","474",1963,"female"
"香川県","90.5",1963,"ratio"
"香川県","428",1964,"male"
"香川県","474",1964,"female"
"香川県","90.3",1964,"ratio"
"香川県","427",1965,"male"
"香川県","474",1965,"female"
"香川県","90.1",1965,"ratio"
"香川県","424",1966,"male"
"香川県","472",1966,"female"
"香川県","89.8",1966,"ratio"
"香川県","425",1967,"male"
"香川県","473",1967,"female"
"香川県","89.8",1967,"ratio"
"香川県","426",1968,"male"
"香川県","474",1968,"female"
"香川県","89.9",1968,"ratio"
"香川県","428",1969,"male"
"香川県","475",1969,"female"
"香川県","90.2",1969,"ratio"
"香川県","431",1970,"male"
"香川県","477",1970,"female"
"香川県","90.3",1970,"ratio"
"香川県","436",1971,"male"
"香川県","481",1971,"female"
"香川県","90.6",1971,"ratio"
"香川県","441",1972,"male"
"香川県","485",1972,"female"
"香川県","91",1972,"ratio"
"香川県","448",1973,"male"
"香川県","490",1973,"female"
"香川県","91.6",1973,"ratio"
"香川県","456",1974,"male"
"香川県","495",1974,"female"
"香川県","92.1",1974,"ratio"
"香川県","461",1975,"male"
"香川県","500",1975,"female"
"香川県","92.3",1975,"ratio"
"香川県","466",1976,"male"
"香川県","504",1976,"female"
"香川県","92.5",1976,"ratio"
"香川県","471",1977,"male"
"香川県","508",1977,"female"
"香川県","92.6",1977,"ratio"
"香川県","474",1978,"male"
"香川県","512",1978,"female"
"香川県","92.7",1978,"ratio"
"香川県","478",1979,"male"
"香川県","516",1979,"female"
"香川県","92.6",1979,"ratio"
"香川県","481",1980,"male"
"香川県","519",1980,"female"
"香川県","92.7",1980,"ratio"
"香川県","484",1981,"male"
"香川県","521",1981,"female"
"香川県","92.9",1981,"ratio"
"香川県","486",1982,"male"
"香川県","523",1982,"female"
"香川県","92.9",1982,"ratio"
"香川県","488",1983,"male"
"香川県","526",1983,"female"
"香川県","92.9",1983,"ratio"
"香川県","490",1984,"male"
"香川県","528",1984,"female"
"香川県","92.9",1984,"ratio"
"香川県","493",1985,"male"
"香川県","530",1985,"female"
"香川県","93",1985,"ratio"
"香川県","493",1986,"male"
"香川県","531",1986,"female"
"香川県","92.9",1986,"ratio"
"香川県","493",1987,"male"
"香川県","531",1987,"female"
"香川県","92.8",1987,"ratio"
"香川県","493",1988,"male"
"香川県","532",1988,"female"
"香川県","92.8",1988,"ratio"
"香川県","492",1989,"male"
"香川県","531",1989,"female"
"香川県","92.6",1989,"ratio"
"香川県","492",1990,"male"
"香川県","532",1990,"female"
"香川県","92.4",1990,"ratio"
"香川県","491",1991,"male"
"香川県","532",1991,"female"
"香川県","92.4",1991,"ratio"
"香川県","492",1992,"male"
"香川県","532",1992,"female"
"香川県","92.5",1992,"ratio"
"香川県","492",1993,"male"
"香川県","532",1993,"female"
"香川県","92.5",1993,"ratio"
"香川県","493",1994,"male"
"香川県","533",1994,"female"
"香川県","92.5",1994,"ratio"
"香川県","493",1995,"male"
"香川県","534",1995,"female"
"香川県","92.5",1995,"ratio"
"香川県","493",1996,"male"
"香川県","533",1996,"female"
"香川県","92.5",1996,"ratio"
"香川県","493",1997,"male"
"香川県","533",1997,"female"
"香川県","92.6",1997,"ratio"
"香川県","493",1998,"male"
"香川県","533",1998,"female"
"香川県","92.6",1998,"ratio"
"香川県","493",1999,"male"
"香川県","532",1999,"female"
"香川県","92.6",1999,"ratio"
"香川県","492",2000,"male"
"香川県","531",2000,"female"
"香川県","92.6",2000,"ratio"
"愛媛県","515",1920,"male"
"愛媛県","531",1920,"female"
"愛媛県","97",1920,"ratio"
"愛媛県","520.5",1921,"male"
"愛媛県","535.8",1921,"female"
"愛媛県","97.1",1921,"ratio"
"愛媛県","526.7",1922,"male"
"愛媛県","541",1922,"female"
"愛媛県","97.4",1922,"ratio"
"愛媛県","536.3",1923,"male"
"愛媛県","548.7",1923,"female"
"愛媛県","97.7",1923,"ratio"
"愛媛県","538.6",1924,"male"
"愛媛県","550.7",1924,"female"
"愛媛県","97.8",1924,"ratio"
"愛媛県","542",1925,"male"
"愛媛県","554",1925,"female"
"愛媛県","97.9",1925,"ratio"
"愛媛県","550.3",1926,"male"
"愛媛県","561.6",1926,"female"
"愛媛県","98",1926,"ratio"
"愛媛県","552.6",1927,"male"
"愛媛県","567.6",1927,"female"
"愛媛県","97.4",1927,"ratio"
"愛媛県","558.1",1928,"male"
"愛媛県","570.2",1928,"female"
"愛媛県","97.9",1928,"ratio"
"愛媛県","560.3",1929,"male"
"愛媛県","573.8",1929,"female"
"愛媛県","97.6",1929,"ratio"
"愛媛県","565",1930,"male"
"愛媛県","577",1930,"female"
"愛媛県","97.8",1930,"ratio"
"愛媛県","578.8",1931,"male"
"愛媛県","590.6",1931,"female"
"愛媛県","98",1931,"ratio"
"愛媛県","577.5",1932,"male"
"愛媛県","589.6",1932,"female"
"愛媛県","97.9",1932,"ratio"
"愛媛県","573.9",1933,"male"
"愛媛県","586.8",1933,"female"
"愛媛県","97.8",1933,"ratio"
"愛媛県","575.3",1934,"male"
"愛媛県","588.7",1934,"female"
"愛媛県","97.7",1934,"ratio"
"愛媛県","576",1935,"male"
"愛媛県","589",1935,"female"
"愛媛県","97.7",1935,"ratio"
"愛媛県","581.6",1936,"male"
"愛媛県","595.1",1936,"female"
"愛媛県","97.7",1936,"ratio"
"愛媛県","581.7",1937,"male"
"愛媛県","600.3",1937,"female"
"愛媛県","96.9",1937,"ratio"
"愛媛県","565.3",1938,"male"
"愛媛県","597",1938,"female"
"愛媛県","94.7",1938,"ratio"
"愛媛県","553.1",1939,"male"
"愛媛県","590.1",1939,"female"
"愛媛県","93.7",1939,"ratio"
"愛媛県","562",1940,"male"
"愛媛県","598",1940,"female"
"愛媛県","93.9",1940,"ratio"
"愛媛県","551",1941,"male"
"愛媛県","607.4",1941,"female"
"愛媛県","90.7",1941,"ratio"
"愛媛県","550.7",1942,"male"
"愛媛県","616.8",1942,"female"
"愛媛県","89.3",1942,"ratio"
"愛媛県","549.7",1943,"male"
"愛媛県","628",1943,"female"
"愛媛県","87.5",1943,"ratio"
"愛媛県","550",1944,"male"
"愛媛県","637",1944,"female"
"愛媛県","86.4",1944,"ratio"
"愛媛県","635",1945,"male"
"愛媛県","726",1945,"female"
"愛媛県","87.5",1945,"ratio"
"愛媛県","655",1946,"male"
"愛媛県","726",1946,"female"
"愛媛県","90.2",1946,"ratio"
"愛媛県","704",1947,"male"
"愛媛県","750",1947,"female"
"愛媛県","93.8",1947,"ratio"
"愛媛県","716",1948,"male"
"愛媛県","759",1948,"female"
"愛媛県","94.3",1948,"ratio"
"愛媛県","729.7",1949,"male"
"愛媛県","769.7",1949,"female"
"愛媛県","94.8",1949,"ratio"
"愛媛県","742",1950,"male"
"愛媛県","780",1950,"female"
"愛媛県","95.2",1950,"ratio"
"愛媛県","743",1951,"male"
"愛媛県","781",1951,"female"
"愛媛県","95.2",1951,"ratio"
"愛媛県","744",1952,"male"
"愛媛県","783",1952,"female"
"愛媛県","95",1952,"ratio"
"愛媛県","743",1953,"male"
"愛媛県","783",1953,"female"
"愛媛県","94.9",1953,"ratio"
"愛媛県","745",1954,"male"
"愛媛県","786",1954,"female"
"愛媛県","94.8",1954,"ratio"
"愛媛県","749",1955,"male"
"愛媛県","791",1955,"female"
"愛媛県","94.7",1955,"ratio"
"愛媛県","750",1956,"male"
"愛媛県","792",1956,"female"
"愛媛県","94.7",1956,"ratio"
"愛媛県","743",1957,"male"
"愛媛県","789",1957,"female"
"愛媛県","94.2",1957,"ratio"
"愛媛県","737",1958,"male"
"愛媛県","787",1958,"female"
"愛媛県","93.6",1958,"ratio"
"愛媛県","731",1959,"male"
"愛媛県","785",1959,"female"
"愛媛県","93.2",1959,"ratio"
"愛媛県","721",1960,"male"
"愛媛県","779",1960,"female"
"愛媛県","92.5",1960,"ratio"
"愛媛県","714",1961,"male"
"愛媛県","774",1961,"female"
"愛媛県","92.2",1961,"ratio"
"愛媛県","706",1962,"male"
"愛媛県","769",1962,"female"
"愛媛県","91.8",1962,"ratio"
"愛媛県","697",1963,"male"
"愛媛県","765",1963,"female"
"愛媛県","91.2",1963,"ratio"
"愛媛県","691",1964,"male"
"愛媛県","760",1964,"female"
"愛媛県","90.9",1964,"ratio"
"愛媛県","688",1965,"male"
"愛媛県","758",1965,"female"
"愛媛県","90.7",1965,"ratio"
"愛媛県","683",1966,"male"
"愛媛県","754",1966,"female"
"愛媛県","90.6",1966,"ratio"
"愛媛県","680",1967,"male"
"愛媛県","752",1967,"female"
"愛媛県","90.4",1967,"ratio"
"愛媛県","676",1968,"male"
"愛媛県","749",1968,"female"
"愛媛県","90.2",1968,"ratio"
"愛媛県","673",1969,"male"
"愛媛県","748",1969,"female"
"愛媛県","90",1969,"ratio"
"愛媛県","671",1970,"male"
"愛媛県","747",1970,"female"
"愛媛県","89.8",1970,"ratio"
"愛媛県","674",1971,"male"
"愛媛県","750",1971,"female"
"愛媛県","89.9",1971,"ratio"
"愛媛県","678",1972,"male"
"愛媛県","753",1972,"female"
"愛媛県","90",1972,"ratio"
"愛媛県","683",1973,"male"
"愛媛県","757",1973,"female"
"愛媛県","90.2",1973,"ratio"
"愛媛県","690",1974,"male"
"愛媛県","762",1974,"female"
"愛媛県","90.6",1974,"ratio"
"愛媛県","698",1975,"male"
"愛媛県","767",1975,"female"
"愛媛県","90.9",1975,"ratio"
"愛媛県","704",1976,"male"
"愛媛県","772",1976,"female"
"愛媛県","91.1",1976,"ratio"
"愛媛県","709",1977,"male"
"愛媛県","778",1977,"female"
"愛媛県","91.2",1977,"ratio"
"愛媛県","712",1978,"male"
"愛媛県","781",1978,"female"
"愛媛県","91.2",1978,"ratio"
"愛媛県","716",1979,"male"
"愛媛県","785",1979,"female"
"愛媛県","91.2",1979,"ratio"
"愛媛県","719",1980,"male"
"愛媛県","788",1980,"female"
"愛媛県","91.2",1980,"ratio"
"愛媛県","721",1981,"male"
"愛媛県","791",1981,"female"
"愛媛県","91.1",1981,"ratio"
"愛媛県","723",1982,"male"
"愛媛県","794",1982,"female"
"愛媛県","91.2",1982,"ratio"
"愛媛県","725",1983,"male"
"愛媛県","796",1983,"female"
"愛媛県","91.1",1983,"ratio"
"愛媛県","727",1984,"male"
"愛媛県","799",1984,"female"
"愛媛県","91",1984,"ratio"
"愛媛県","729",1985,"male"
"愛媛県","801",1985,"female"
"愛媛県","90.9",1985,"ratio"
"愛媛県","726",1986,"male"
"愛媛県","801",1986,"female"
"愛媛県","90.7",1986,"ratio"
"愛媛県","724",1987,"male"
"愛媛県","800",1987,"female"
"愛媛県","90.5",1987,"ratio"
"愛媛県","722",1988,"male"
"愛媛県","800",1988,"female"
"愛媛県","90.3",1988,"ratio"
"愛媛県","720",1989,"male"
"愛媛県","799",1989,"female"
"愛媛県","90.1",1989,"ratio"
"愛媛県","717",1990,"male"
"愛媛県","798",1990,"female"
"愛媛県","89.8",1990,"ratio"
"愛媛県","716",1991,"male"
"愛媛県","797",1991,"female"
"愛媛県","89.8",1991,"ratio"
"愛媛県","714",1992,"male"
"愛媛県","796",1992,"female"
"愛媛県","89.7",1992,"ratio"
"愛媛県","713",1993,"male"
"愛媛県","795",1993,"female"
"愛媛県","89.6",1993,"ratio"
"愛媛県","713",1994,"male"
"愛媛県","795",1994,"female"
"愛媛県","89.6",1994,"ratio"
"愛媛県","713",1995,"male"
"愛媛県","794",1995,"female"
"愛媛県","89.7",1995,"ratio"
"愛媛県","712",1996,"male"
"愛媛県","793",1996,"female"
"愛媛県","89.7",1996,"ratio"
"愛媛県","710",1997,"male"
"愛媛県","793",1997,"female"
"愛媛県","89.6",1997,"ratio"
"愛媛県","709",1998,"male"
"愛媛県","792",1998,"female"
"愛媛県","89.5",1998,"ratio"
"愛媛県","706",1999,"male"
"愛媛県","790",1999,"female"
"愛媛県","89.4",1999,"ratio"
"愛媛県","704",2000,"male"
"愛媛県","789",2000,"female"
"愛媛県","89.3",2000,"ratio"
"高知県","332",1920,"male"
"高知県","339",1920,"female"
"高知県","98",1920,"ratio"
"高知県","336.4",1921,"male"
"高知県","343.6",1921,"female"
"高知県","97.9",1921,"ratio"
"高知県","336.2",1922,"male"
"高知県","342.6",1922,"female"
"高知県","98.1",1922,"ratio"
"高知県","338.1",1923,"male"
"高知県","343.1",1923,"female"
"高知県","98.5",1923,"ratio"
"高知県","340.7",1924,"male"
"高知県","345.6",1924,"female"
"高知県","98.6",1924,"ratio"
"高知県","342",1925,"male"
"高知県","346",1925,"female"
"高知県","98.8",1925,"ratio"
"高知県","345.3",1926,"male"
"高知県","349.1",1926,"female"
