"...1","prefectures","year","value"
20,"長 野 県","y1975",1.8
20,"長 野 県","y1976",1.8
20,"長 野 県","y1977",1.79
20,"長 野 県","y1978",1.79
20,"長 野 県","y1979",1.79
20,"長 野 県","y1980",1.78
20,"長 野 県","y1981",1.78
20,"長 野 県","y1982",1.77
20,"長 野 県","y1983",1.77
20,"長 野 県","y1984",1.77
20,"長 野 県","y1985",1.77
20,"長 野 県","y1986",1.76
20,"長 野 県","y1987",1.76
20,"長 野 県","y1988",1.75
20,"長 野 県","y1989",1.75
20,"長 野 県","y1990",1.74
20,"長 野 県","y1991",1.74
20,"長 野 県","y1992",1.74
20,"長 野 県","y1993",1.74
20,"長 野 県","y1994",1.74
20,"長 野 県","y1995",1.75
20,"長 野 県","y1996",1.75
20,"長 野 県","y1997",1.75
20,"長 野 県","y1998",1.75
20,"長 野 県","y1999",1.74
20,"長 野 県","y2000",1.75
21,"岐 阜 県","y1920",1.91
21,"岐 阜 県","y1921",1.91
21,"岐 阜 県","y1922",1.91
21,"岐 阜 県","y1923",1.92
21,"岐 阜 県","y1924",1.9
21,"岐 阜 県","y1925",1.9
21,"岐 阜 県","y1926",1.89
21,"岐 阜 県","y1927",1.87
21,"岐 阜 県","y1928",1.85
21,"岐 阜 県","y1929",1.84
21,"岐 阜 県","y1930",1.83
21,"岐 阜 県","y1931",1.82
21,"岐 阜 県","y1932",1.8
21,"岐 阜 県","y1933",1.79
21,"岐 阜 県","y1934",1.78
21,"岐 阜 県","y1935",1.77
21,"岐 阜 県","y1936",1.75
21,"岐 阜 県","y1937",1.75
21,"岐 阜 県","y1938",1.74
21,"岐 阜 県","y1939",1.73
21,"岐 阜 県","y1940",1.73
21,"岐 阜 県","y1941",1.72
21,"岐 阜 県","y1942",1.71
21,"岐 阜 県","y1943",1.72
21,"岐 阜 県","y1944",1.73
21,"岐 阜 県","y1945",2.11
21,"岐 阜 県","y1946",1.97
21,"岐 阜 県","y1947",1.91
21,"岐 阜 県","y1948",1.88
21,"岐 阜 県","y1949",1.86
21,"岐 阜 県","y1950",1.86
21,"岐 阜 県","y1951",1.84
21,"岐 阜 県","y1952",1.83
21,"岐 阜 県","y1953",1.82
21,"岐 阜 県","y1954",1.79
21,"岐 阜 県","y1955",1.77
21,"岐 阜 県","y1956",1.76
21,"岐 阜 県","y1957",1.76
21,"岐 阜 県","y1958",1.75
21,"岐 阜 県","y1959",1.75
21,"岐 阜 県","y1960",1.75
21,"岐 阜 県","y1961",1.75
21,"岐 阜 県","y1962",1.74
21,"岐 阜 県","y1963",1.74
21,"岐 阜 県","y1964",1.73
21,"岐 阜 県","y1965",1.73
21,"岐 阜 県","y1966",1.72
21,"岐 阜 県","y1967",1.71
21,"岐 阜 県","y1968",1.7
21,"岐 阜 県","y1969",1.7
21,"岐 阜 県","y1970",1.7
21,"岐 阜 県","y1971",1.69
21,"岐 阜 県","y1972",1.68
21,"岐 阜 県","y1973",1.67
21,"岐 阜 県","y1974",1.67
21,"岐 阜 県","y1975",1.67
21,"岐 阜 県","y1976",1.67
21,"岐 阜 県","y1977",1.67
21,"岐 阜 県","y1978",1.67
21,"岐 阜 県","y1979",1.67
21,"岐 阜 県","y1980",1.67
21,"岐 阜 県","y1981",1.68
21,"岐 阜 県","y1982",1.68
21,"岐 阜 県","y1983",1.68
21,"岐 阜 県","y1984",1.68
21,"岐 阜 県","y1985",1.68
21,"岐 阜 県","y1986",1.67
21,"岐 阜 県","y1987",1.67
21,"岐 阜 県","y1988",1.67
21,"岐 阜 県","y1989",1.67
21,"岐 阜 県","y1990",1.67
21,"岐 阜 県","y1991",1.67
21,"岐 阜 県","y1992",1.67
21,"岐 阜 県","y1993",1.67
21,"岐 阜 県","y1994",1.67
21,"岐 阜 県","y1995",1.67
21,"岐 阜 県","y1996",1.67
21,"岐 阜 県","y1997",1.67
21,"岐 阜 県","y1998",1.67
21,"岐 阜 県","y1999",1.66
21,"岐 阜 県","y2000",1.66
22,"静 岡 県","y1920",2.77
22,"静 岡 県","y1921",2.78
22,"静 岡 県","y1922",2.78
22,"静 岡 県","y1923",2.8
22,"静 岡 県","y1924",2.79
22,"静 岡 県","y1925",2.8
22,"静 岡 県","y1926",2.8
22,"静 岡 県","y1927",2.79
22,"静 岡 県","y1928",2.79
22,"静 岡 県","y1929",2.79
22,"静 岡 県","y1930",2.79
22,"静 岡 県","y1931",2.8
